Serial Number:20293298 --

Date Time - GMT +05:00,"Temp, (*F)","RH, (%)","DewPt, (*F)",Host Connect,Button Down,EOF,
2018-05-27 04:08:23,53.08,99.98,53.10, , , ,
2018-05-27 04:23:23,53.15,99.98,53.17, , , ,
2018-05-27 04:38:23,53.08,99.98,53.10, , , ,
2018-05-27 04:53:23,53.08,99.98,53.10, , , ,
2018-05-27 05:08:23,53.08,99.98,53.10, , , ,
2018-05-27 05:23:23,53.08,99.98,53.10, , , ,
2018-05-27 05:38:23,53.08,99.98,53.10, , , ,
2018-05-27 05:53:23,53.08,99.98,53.10, , , ,
2018-05-27 06:08:23,53.23,99.98,53.25, , , ,
2018-05-27 06:11:21, , , , ,Logged, ,
2018-05-27 06:23:23,53.08,99.98,53.10, , , ,
2018-05-27 06:38:23,53.08,99.98,53.10, , , ,
2018-05-27 06:53:23,53.08,99.98,53.10, , , ,
2018-05-27 07:08:23,53.23,99.98,53.25, , , ,
2018-05-27 07:23:23,53.46,99.98,53.48, , , ,
2018-05-27 07:38:23,53.39,99.98,53.41, , , ,
2018-05-27 07:53:23,53.39,99.98,53.41, , , ,
2018-05-27 08:08:23,53.00,99.98,53.02, , , ,
2018-05-27 08:23:23,52.77,99.98,52.79, , , ,
2018-05-27 08:38:23,52.84,99.98,52.86, , , ,
2018-05-27 08:53:23,52.46,99.98,52.48, , , ,
2018-05-27 09:08:23,51.84,99.98,51.86, , , ,
2018-05-27 09:23:23,51.61,99.98,51.63, , , ,
2018-05-27 09:38:23,51.45,99.98,51.47, , , ,
2018-05-27 09:53:23,51.53,99.98,51.55, , , ,
2018-05-27 10:08:23,52.15,99.98,52.17, , , ,
2018-05-27 10:23:23,52.38,99.98,52.40, , , ,
2018-05-27 10:38:23,52.23,99.98,52.24, , , ,
2018-05-27 10:53:23,53.69,99.98,53.71, , , ,
2018-05-27 11:08:23,54.31,99.24,54.13, , , ,
2018-05-27 11:23:23,54.47,99.72,54.42, , , ,
2018-05-27 11:38:23,54.93,99.40,54.79, , , ,
2018-05-27 11:53:23,56.40,97.19,55.64, , , ,
2018-05-27 12:08:23,55.55,96.66,54.64, , , ,
2018-05-27 12:23:23,56.01,96.69,55.11, , , ,
2018-05-27 12:38:23,55.16,97.35,54.45, , , ,
2018-05-27 12:53:23,56.24,98.31,55.80, , , ,
2018-05-27 13:08:23,56.78,98.07,56.27, , , ,
2018-05-27 13:23:23,56.47,99.98,56.50, , , ,
2018-05-27 13:38:23,56.24,99.95,56.26, , , ,
2018-05-27 13:53:23,56.09,99.13,55.88, , , ,
2018-05-27 14:08:23,56.63,99.98,56.65, , , ,
2018-05-27 14:23:23,56.40,97.97,55.86, , , ,
2018-05-27 14:38:23,56.17,98.37,55.74, , , ,
2018-05-27 14:53:23,55.78,99.53,55.68, , , ,
2018-05-27 15:08:23,55.62,99.51,55.52, , , ,
2018-05-27 15:23:23,55.70,99.98,55.73, , , ,
2018-05-27 15:38:23,55.62,99.06,55.39, , , ,
2018-05-27 15:53:23,55.39,99.98,55.42, , , ,
2018-05-27 16:08:23,55.24,99.98,55.26, , , ,
2018-05-27 16:23:23,55.08,99.98,55.11, , , ,
2018-05-27 16:38:23,54.93,99.98,54.95, , , ,
2018-05-27 16:53:23,54.85,99.80,54.82, , , ,
2018-05-27 17:08:23,54.78,99.98,54.80, , , ,
2018-05-27 17:23:23,54.54,99.98,54.57, , , ,
2018-05-27 17:38:23,54.47,99.98,54.49, , , ,
2018-05-27 17:53:23,54.39,99.98,54.41, , , ,
2018-05-27 18:08:23,54.31,99.98,54.33, , , ,
2018-05-27 18:23:23,54.31,99.98,54.33, , , ,
2018-05-27 18:38:23,54.23,99.98,54.26, , , ,
2018-05-27 18:53:23,54.16,99.98,54.18, , , ,
2018-05-27 19:08:23,53.93,99.98,53.95, , , ,
2018-05-27 19:23:23,53.93,99.98,53.95, , , ,
2018-05-27 19:38:23,53.77,99.98,53.79, , , ,
2018-05-27 19:53:23,53.69,99.98,53.71, , , ,
2018-05-27 20:08:23,53.15,99.98,53.17, , , ,
2018-05-27 20:23:23,53.23,99.98,53.25, , , ,
2018-05-27 20:38:23,53.08,99.98,53.10, , , ,
2018-05-27 20:53:23,52.77,99.98,52.79, , , ,
2018-05-27 21:08:23,52.69,99.98,52.71, , , ,
2018-05-27 21:23:23,52.54,99.98,52.55, , , ,
2018-05-27 21:38:23,52.54,99.98,52.55, , , ,
2018-05-27 21:53:23,52.38,99.98,52.40, , , ,
2018-05-27 22:08:23,52.38,99.98,52.40, , , ,
2018-05-27 22:23:23,52.30,99.98,52.32, , , ,
2018-05-27 22:38:23,52.07,99.98,52.09, , , ,
2018-05-27 22:53:23,52.07,99.98,52.09, , , ,
2018-05-27 23:08:23,52.07,99.98,52.09, , , ,
2018-05-27 23:23:23,52.07,99.98,52.09, , , ,
2018-05-27 23:38:23,51.76,99.98,51.78, , , ,
2018-05-27 23:53:23,51.30,99.98,51.32, , , ,
2018-05-28 00:08:23,50.61,99.98,50.62, , , ,
2018-05-28 00:23:23,50.30,99.98,50.31, , , ,
2018-05-28 00:38:23,50.22,99.98,50.23, , , ,
2018-05-28 00:53:23,50.06,99.98,50.08, , , ,
2018-05-28 01:08:23,49.83,99.98,49.85, , , ,
2018-05-28 01:23:23,49.45,99.98,49.46, , , ,
2018-05-28 01:38:23,48.98,99.98,49.00, , , ,
2018-05-28 01:53:23,48.52,99.93,48.52, , , ,
2018-05-28 02:08:23,48.29,99.56,48.19, , , ,
2018-05-28 02:23:23,48.21,99.53,48.10, , , ,
2018-05-28 02:38:23,48.29,99.16,48.08, , , ,
2018-05-28 02:53:23,48.29,99.56,48.19, , , ,
2018-05-28 03:08:23,48.37,99.90,48.36, , , ,
2018-05-28 03:23:23,48.44,98.74,48.12, , , ,
2018-05-28 03:38:23,48.52,98.42,48.11, , , ,
2018-05-28 03:53:23,48.60,99.16,48.39, , , ,
2018-05-28 04:08:23,48.60,97.22,47.86, , , ,
2018-05-28 04:23:23,48.52,99.16,48.31, , , ,
2018-05-28 04:38:23,48.44,99.19,48.24, , , ,
2018-05-28 04:53:23,48.44,98.74,48.12, , , ,
2018-05-28 05:08:23,48.44,98.79,48.14, , , ,
2018-05-28 05:23:23,48.60,98.82,48.30, , , ,
2018-05-28 05:38:23,48.91,98.42,48.50, , , ,
2018-05-28 05:53:23,49.52,98.13,49.04, , , ,
2018-05-28 06:08:23,49.83,99.35,49.68, , , ,
2018-05-28 06:23:23,49.99,96.63,49.09, , , ,
2018-05-28 06:38:23,50.30,99.87,50.28, , , ,
2018-05-28 06:53:23,50.61,97.51,49.95, , , ,
2018-05-28 07:08:23,50.91,96.34,49.93, , , ,
2018-05-28 07:23:23,51.15,95.96,50.06, , , ,
2018-05-28 07:38:23,52.38,95.37,51.12, , , ,
2018-05-28 07:53:23,55.78,93.42,53.94, , , ,
2018-05-28 08:08:23,56.09,87.59,52.48, , , ,
2018-05-28 08:23:23,55.93,93.80,54.20, , , ,
2018-05-28 08:38:23,56.71,92.31,54.53, , , ,
2018-05-28 08:53:23,54.16,93.18,52.26, , , ,
2018-05-28 09:08:23,54.08,97.59,53.44, , , ,
2018-05-28 09:23:23,55.08,96.18,54.04, , , ,
2018-05-28 09:38:23,54.00,96.42,53.03, , , ,
2018-05-28 09:53:23,53.39,97.94,52.84, , , ,
2018-05-28 10:08:23,50.30,99.48,50.18, , , ,
2018-05-28 10:23:23,50.06,99.06,49.83, , , ,
2018-05-28 10:38:23,49.99,99.98,50.00, , , ,
2018-05-28 10:53:23,50.06,99.43,49.93, , , ,
2018-05-28 11:08:23,50.76,99.98,50.78, , , ,
2018-05-28 11:23:23,51.30,99.98,51.32, , , ,
2018-05-28 11:38:23,52.84,94.61,51.37, , , ,
2018-05-28 11:53:23,52.92,97.43,52.24, , , ,
2018-05-28 12:08:23,54.08,95.64,52.89, , , ,
2018-05-28 12:23:23,54.23,95.18,52.91, , , ,
2018-05-28 12:38:23,53.69,97.59,53.05, , , ,
2018-05-28 12:53:23,54.54,95.69,53.36, , , ,
2018-05-28 13:08:23,54.70,95.26,53.40, , , ,
2018-05-28 13:23:23,54.70,98.15,54.21, , , ,
2018-05-28 13:38:23,54.78,99.32,54.62, , , ,
2018-05-28 13:53:23,54.54,98.13,54.05, , , ,
2018-05-28 14:08:23,54.54,97.67,53.93, , , ,
2018-05-28 14:23:23,54.31,99.24,54.13, , , ,
2018-05-28 14:38:23,53.69,95.56,52.48, , , ,
2018-05-28 14:53:23,52.84,95.85,51.72, , , ,
2018-05-28 15:08:23,52.30,90.75,49.70, , , ,
2018-05-28 15:23:23,52.00,92.82,50.01, , , ,
2018-05-28 15:38:23,51.45,94.42,49.93, , , ,
2018-05-28 15:53:23,51.07,96.39,50.10, , , ,
2018-05-28 16:08:23,50.68,93.86,49.00, , , ,
2018-05-28 16:23:23,50.53,97.06,49.75, , , ,
2018-05-28 16:38:23,50.30,94.61,48.83, , , ,
2018-05-28 16:53:23,49.99,95.02,48.64, , , ,
2018-05-28 17:08:23,49.83,92.09,47.65, , , ,
2018-05-28 17:23:23,49.99,90.83,47.43, , , ,
2018-05-28 17:38:23,49.83,93.72,48.12, , , ,
2018-05-28 17:53:23,49.60,92.85,47.64, , , ,
2018-05-28 18:08:23,49.45,95.75,48.30, , , ,
2018-05-28 18:23:23,49.29,94.51,47.80, , , ,
2018-05-28 18:38:23,49.37,94.94,48.00, , , ,
2018-05-28 18:53:23,49.22,92.82,47.25, , , ,
2018-05-28 19:08:23,49.22,94.88,47.83, , , ,
2018-05-28 19:23:23,49.29,92.88,47.34, , , ,
2018-05-28 19:38:23,49.22,93.29,47.38, , , ,
2018-05-28 19:53:23,48.75,93.64,47.02, , , ,
2018-05-28 20:08:23,48.67,91.46,46.32, , , ,
2018-05-28 20:23:23,48.52,91.05,46.05, , , ,
2018-05-28 20:38:23,48.13,93.88,46.47, , , ,
2018-05-28 20:53:23,48.06,92.72,46.07, , , ,
2018-05-28 21:08:23,47.98,92.22,45.85, , , ,
2018-05-28 21:23:23,48.29,89.45,45.35, , , ,
2018-05-28 21:38:23,48.37,89.89,45.56, , , ,
2018-05-28 21:53:23,48.37,89.78,45.52, , , ,
2018-05-28 22:08:23,48.21,89.04,45.15, , , ,
2018-05-28 22:23:23,48.44,89.89,45.63, , , ,
2018-05-28 22:38:23,48.37,88.95,45.28, , , ,
2018-05-28 22:53:23,48.37,88.65,45.19, , , ,
2018-05-28 23:08:23,48.52,86.98,44.84, , , ,
2018-05-28 23:23:23,48.52,87.73,45.07, , , ,
2018-05-28 23:38:23,48.37,87.40,44.81, , , ,
2018-05-28 23:53:23,48.29,87.79,44.86, , , ,
2018-05-29 00:08:23,48.13,87.79,44.70, , , ,
2018-05-29 00:23:23,48.06,88.48,44.83, , , ,
2018-05-29 00:38:23,47.83,89.70,44.96, , , ,
2018-05-29 00:53:23,47.67,88.12,44.35, , , ,
2018-05-29 01:08:23,47.67,90.20,44.96, , , ,
2018-05-29 01:23:23,47.67,86.87,43.97, , , ,
2018-05-29 01:38:23,47.36,90.58,44.76, , , ,
2018-05-29 01:53:23,47.36,90.06,44.61, , , ,
2018-05-29 02:08:23,47.21,89.62,44.33, , , ,
2018-05-29 02:23:23,47.13,89.62,44.25, , , ,
2018-05-29 02:38:23,47.21,89.31,44.24, , , ,
2018-05-29 02:53:23,46.98,90.91,44.48, , , ,
2018-05-29 03:08:23,46.67,91.29,44.28, , , ,
2018-05-29 03:23:23,46.67,90.88,44.16, , , ,
2018-05-29 03:38:23,46.67,91.70,44.40, , , ,
2018-05-29 03:53:23,46.59,92.01,44.41, , , ,
2018-05-29 04:08:23,46.51,90.33,43.85, , , ,
2018-05-29 04:23:23,46.74,90.88,44.24, , , ,
2018-05-29 04:38:23,46.74,91.65,44.46, , , ,
2018-05-29 04:53:23,46.74,91.68,44.47, , , ,
2018-05-29 05:08:23,46.67,91.29,44.28, , , ,
2018-05-29 05:23:23,46.90,90.80,44.37, , , ,
2018-05-29 05:38:23,47.28,90.14,44.56, , , ,
2018-05-29 05:53:23,48.37,89.78,45.52, , , ,
2018-05-29 06:08:23,50.37,87.98,46.97, , , ,
2018-05-29 06:23:23,51.92,89.45,48.94, , , ,
2018-05-29 06:38:23,53.08,91.27,50.62, , , ,
2018-05-29 06:53:23,54.00,82.98,48.98, , , ,
2018-05-29 07:08:23,53.93,82.16,48.64, , , ,
2018-05-29 07:23:23,54.47,81.33,48.89, , , ,
2018-05-29 07:38:23,55.70,82.36,50.44, , , ,
2018-05-29 07:53:23,56.78,78.12,50.07, , , ,
2018-05-29 08:08:23,57.94,75.45,50.25, , , ,
2018-05-29 08:23:23,58.71,76.44,51.35, , , ,
2018-05-29 08:38:23,59.18,81.36,53.50, , , ,
2018-05-29 08:53:23,59.72,79.65,53.45, , , ,
2018-05-29 09:08:23,60.34,76.55,52.97, , , ,
2018-05-29 09:23:23,61.03,76.32,53.56, , , ,
2018-05-29 09:38:23,59.79,82.33,54.43, , , ,
2018-05-29 09:53:23,60.95,78.09,54.11, , , ,
2018-05-29 10:08:23,60.34,80.19,54.24, , , ,
2018-05-29 10:23:23,59.49,81.85,53.97, , , ,
2018-05-29 10:38:23,58.79,83.18,53.73, , , ,
2018-05-29 10:53:23,57.71,81.73,52.19, , , ,
2018-05-29 11:08:23,56.55,85.07,52.15, , , ,
2018-05-29 11:23:23,55.70,85.83,51.55, , , ,
2018-05-29 11:38:23,55.08,87.87,51.58, , , ,
2018-05-29 11:53:23,55.32,91.27,52.84, , , ,
2018-05-29 12:08:23,55.55,92.96,53.57, , , ,
2018-05-29 12:23:23,55.32,89.59,52.34, , , ,
2018-05-29 12:38:23,54.70,93.67,52.93, , , ,
2018-05-29 12:53:23,54.39,95.26,53.09, , , ,
2018-05-29 13:08:23,54.78,93.23,52.88, , , ,
2018-05-29 13:23:23,55.24,95.37,53.96, , , ,
2018-05-29 13:38:23,54.70,96.47,53.74, , , ,
2018-05-29 13:53:23,54.78,95.72,53.60, , , ,
2018-05-29 14:08:23,55.16,94.88,53.75, , , ,
2018-05-29 14:23:23,55.08,93.26,53.20, , , ,
2018-05-29 14:38:23,54.78,93.69,53.02, , , ,
2018-05-29 14:53:23,54.23,92.77,52.21, , , ,
2018-05-29 15:08:23,54.23,92.77,52.21, , , ,
2018-05-29 15:23:23,54.31,91.95,52.05, , , ,
2018-05-29 15:38:23,54.31,91.43,51.89, , , ,
2018-05-29 15:53:23,54.00,93.99,52.34, , , ,
2018-05-29 16:08:23,53.93,95.15,52.60, , , ,
2018-05-29 16:23:23,53.54,95.50,52.31, , , ,
2018-05-29 16:38:23,53.08,95.02,51.71, , , ,
2018-05-29 16:53:23,52.84,95.45,51.60, , , ,
2018-05-29 17:08:23,52.69,95.83,51.56, , , ,
2018-05-29 17:23:23,52.46,96.20,51.43, , , ,
2018-05-29 17:38:23,52.23,96.98,51.42, , , ,
2018-05-29 17:53:23,51.69,94.86,50.28, , , ,
2018-05-29 18:08:23,51.07,95.58,49.87, , , ,
2018-05-29 18:23:23,51.15,95.56,49.94, , , ,
2018-05-29 18:38:23,51.15,96.36,50.17, , , ,
2018-05-29 18:53:23,51.07,97.54,50.42, , , ,
2018-05-29 19:08:23,50.99,97.59,50.36, , , ,
2018-05-29 19:23:23,50.84,97.11,50.07, , , ,
2018-05-29 19:38:23,50.06,99.00,49.81, , , ,
2018-05-29 19:53:23,49.83,99.40,49.69, , , ,
2018-05-29 20:08:23,49.60,99.37,49.45, , , ,
2018-05-29 20:23:23,49.45,99.69,49.38, , , ,
2018-05-29 20:38:23,49.29,99.72,49.24, , , ,
2018-05-29 20:53:23,49.22,99.98,49.23, , , ,
2018-05-29 21:08:23,48.98,99.61,48.90, , , ,
2018-05-29 21:23:23,48.98,99.98,49.00, , , ,
2018-05-29 21:38:23,48.83,99.98,48.84, , , ,
2018-05-29 21:53:23,48.98,99.98,49.00, , , ,
2018-05-29 22:08:23,48.83,99.98,48.84, , , ,
2018-05-29 22:23:23,48.83,99.58,48.74, , , ,
2018-05-29 22:38:23,48.44,99.53,48.33, , , ,
2018-05-29 22:53:23,48.29,99.90,48.28, , , ,
2018-05-29 23:08:23,48.21,99.98,48.22, , , ,
2018-05-29 23:23:23,48.37,99.98,48.38, , , ,
2018-05-29 23:38:23,48.37,99.98,48.38, , , ,
2018-05-29 23:53:23,48.29,99.98,48.30, , , ,
2018-05-30 00:08:23,48.29,99.98,48.30, , , ,
2018-05-30 00:23:23,48.37,99.98,48.38, , , ,
2018-05-30 00:38:23,48.29,99.98,48.30, , , ,
2018-05-30 00:53:23,48.37,99.98,48.38, , , ,
2018-05-30 01:08:23,48.29,99.98,48.30, , , ,
2018-05-30 01:23:23,48.29,99.98,48.30, , , ,
2018-05-30 01:38:23,48.13,99.98,48.15, , , ,
2018-05-30 01:53:23,48.13,99.98,48.15, , , ,
2018-05-30 02:08:23,48.13,99.98,48.15, , , ,
2018-05-30 02:23:23,48.06,99.98,48.07, , , ,
2018-05-30 02:38:23,47.98,99.98,47.99, , , ,
2018-05-30 02:53:23,47.90,99.98,47.91, , , ,
2018-05-30 03:08:23,47.83,99.98,47.84, , , ,
2018-05-30 03:23:23,47.75,99.98,47.76, , , ,
2018-05-30 03:38:23,47.59,99.98,47.60, , , ,
2018-05-30 03:53:23,47.67,99.98,47.68, , , ,
2018-05-30 04:08:23,47.67,99.98,47.68, , , ,
2018-05-30 04:23:23,47.59,99.98,47.60, , , ,
2018-05-30 04:38:23,47.59,99.98,47.60, , , ,
2018-05-30 04:53:23,47.59,99.06,47.36, , , ,
2018-05-30 05:08:23,47.67,99.98,47.68, , , ,
2018-05-30 05:23:23,47.83,99.98,47.84, , , ,
2018-05-30 05:38:23,47.75,99.87,47.73, , , ,
2018-05-30 05:53:23,47.98,99.51,47.86, , , ,
2018-05-30 06:08:23,48.21,99.93,48.21, , , ,
2018-05-30 06:18:19, , , , ,Logged, ,
2018-05-30 06:21:22, , , , ,Logged, ,
2018-05-30 06:21:56, , , , ,Logged, ,
2018-05-30 06:23:23,48.44,99.98,48.46, , , ,
2018-05-30 06:38:23,48.67,99.56,48.57, , , ,
2018-05-30 06:53:23,49.06,99.98,49.07, , , ,
2018-05-30 06:54:15, , , , ,Logged, ,
2018-05-30 06:57:55, , , , ,Logged, ,
2018-05-30 06:58:17, , , , ,Logged, ,
2018-05-30 06:59:09, , , , ,Logged, ,
2018-05-30 07:08:23,49.37,98.55,49.00, , , ,
2018-05-30 07:15:54, , , , ,Logged, ,
2018-05-30 07:18:16, , , , ,Logged, ,
2018-05-30 07:20:09, , , , ,Logged, ,
2018-05-30 07:20:27, , , , ,Logged, ,
2018-05-30 07:21:33, , , , ,Logged, ,
2018-05-30 07:21:44, , , , ,Logged, ,
2018-05-30 07:22:24, , , , ,Logged, ,
2018-05-30 07:22:32, , , , ,Logged, ,
2018-05-30 07:22:57, , , , ,Logged, ,
2018-05-30 07:22:58, , , , ,Logged, ,
2018-05-30 07:23:01, , , , ,Logged, ,
2018-05-30 07:23:06, , , , ,Logged, ,
2018-05-30 07:23:18, , , , ,Logged, ,
2018-05-30 07:23:23,49.83,98.55,49.46, , , ,
2018-05-30 07:23:24, , , , ,Logged, ,
2018-05-30 07:23:28, , , , ,Logged, ,
2018-05-30 07:23:35, , , , ,Logged, ,
2018-05-30 07:23:36, , , , ,Logged, ,
2018-05-30 07:23:38, , , , ,Logged, ,
2018-05-30 07:23:45, , , , ,Logged, ,
2018-05-30 07:24:26, , , , ,Logged, ,
2018-05-30 07:24:30, , , , ,Logged, ,
2018-05-30 07:24:55, , , , ,Logged, ,
2018-05-30 07:25:09, , , , ,Logged, ,
2018-05-30 07:26:02, , , , ,Logged, ,
2018-05-30 07:27:03, , , , ,Logged, ,
2018-05-30 07:27:05, , , , ,Logged, ,
2018-05-30 07:27:12, , , , ,Logged, ,
2018-05-30 07:27:14, , , , ,Logged, ,
2018-05-30 07:27:18, , , , ,Logged, ,
2018-05-30 07:27:21, , , , ,Logged, ,
2018-05-30 07:27:24, , , , ,Logged, ,
2018-05-30 07:27:52, , , , ,Logged, ,
2018-05-30 07:27:59, , , , ,Logged, ,
2018-05-30 07:28:01, , , , ,Logged, ,
2018-05-30 07:28:02, , , , ,Logged, ,
2018-05-30 07:28:14, , , , ,Logged, ,
2018-05-30 07:28:23, , , , ,Logged, ,
2018-05-30 07:28:29, , , , ,Logged, ,
2018-05-30 07:28:30, , , , ,Logged, ,
2018-05-30 07:28:32, , , , ,Logged, ,
2018-05-30 07:28:33, , , , ,Logged, ,
2018-05-30 07:28:39, , , , ,Logged, ,
2018-05-30 07:28:42, , , , ,Logged, ,
2018-05-30 07:29:00, , , , ,Logged, ,
2018-05-30 07:29:08, , , , ,Logged, ,
2018-05-30 07:29:11, , , , ,Logged, ,
2018-05-30 07:29:23, , , , ,Logged, ,
2018-05-30 07:29:24, , , , ,Logged, ,
2018-05-30 07:29:27, , , , ,Logged, ,
2018-05-30 07:29:30, , , , ,Logged, ,
2018-05-30 07:29:38, , , , ,Logged, ,
2018-05-30 07:29:41, , , , ,Logged, ,
2018-05-30 07:29:42, , , , ,Logged, ,
2018-05-30 07:29:49, , , , ,Logged, ,
2018-05-30 07:29:50, , , , ,Logged, ,
2018-05-30 07:29:52, , , , ,Logged, ,
2018-05-30 07:29:54, , , , ,Logged, ,
2018-05-30 07:29:56, , , , ,Logged, ,
2018-05-30 07:29:58, , , , ,Logged, ,
2018-05-30 07:30:03, , , , ,Logged, ,
2018-05-30 07:30:39, , , , ,Logged, ,
2018-05-30 07:31:38, , , , ,Logged, ,
2018-05-30 07:32:38, , , , ,Logged, ,
2018-05-30 07:33:07, , , , ,Logged, ,
2018-05-30 07:33:30, , , , ,Logged, ,
2018-05-30 07:33:41, , , , ,Logged, ,
2018-05-30 07:33:47, , , , ,Logged, ,
2018-05-30 07:33:51, , , , ,Logged, ,
2018-05-30 07:34:27, , , , ,Logged, ,
2018-05-30 07:34:28, , , , ,Logged, ,
2018-05-30 07:34:29, , , , ,Logged, ,
2018-05-30 07:34:41, , , , ,Logged, ,
2018-05-30 07:34:45, , , , ,Logged, ,
2018-05-30 07:34:50, , , , ,Logged, ,
2018-05-30 07:34:52, , , , ,Logged, ,
2018-05-30 07:35:01, , , , ,Logged, ,
2018-05-30 07:35:05, , , , ,Logged, ,
2018-05-30 07:36:39, , , , ,Logged, ,
2018-05-30 07:36:40, , , , ,Logged, ,
2018-05-30 07:36:45, , , , ,Logged, ,
2018-05-30 07:36:46, , , , ,Logged, ,
2018-05-30 07:36:47, , , , ,Logged, ,
2018-05-30 07:36:49, , , , ,Logged, ,
2018-05-30 07:36:50, , , , ,Logged, ,
2018-05-30 07:36:52, , , , ,Logged, ,
2018-05-30 07:36:59, , , , ,Logged, ,
2018-05-30 07:37:00, , , , ,Logged, ,
2018-05-30 07:37:06, , , , ,Logged, ,
2018-05-30 07:37:33, , , , ,Logged, ,
2018-05-30 07:37:40, , , , ,Logged, ,
2018-05-30 07:37:44, , , , ,Logged, ,
2018-05-30 07:37:45, , , , ,Logged, ,
2018-05-30 07:37:47, , , , ,Logged, ,
2018-05-30 07:37:50, , , , ,Logged, ,
2018-05-30 07:37:52, , , , ,Logged, ,
2018-05-30 07:37:54, , , , ,Logged, ,
2018-05-30 07:37:58, , , , ,Logged, ,
2018-05-30 07:38:00, , , , ,Logged, ,
2018-05-30 07:38:10, , , , ,Logged, ,
2018-05-30 07:38:11, , , , ,Logged, ,
2018-05-30 07:38:23,50.45,97.86,49.89, , , ,
2018-05-30 07:39:45, , , , ,Logged, ,
2018-05-30 07:39:50, , , , ,Logged, ,
2018-05-30 07:42:29, , , , ,Logged, ,
2018-05-30 07:53:23,50.68,98.74,50.36, , , ,
2018-05-30 08:08:23,50.91,99.16,50.71, , , ,
2018-05-30 08:23:23,51.61,98.45,51.21, , , ,
2018-05-30 08:38:23,52.07,94.48,50.56, , , ,
2018-05-30 08:53:23,52.38,93.29,50.52, , , ,
2018-05-30 09:08:23,52.23,93.26,50.36, , , ,
2018-05-30 09:23:23,52.61,98.18,52.14, , , ,
2018-05-30 09:38:23,53.39,97.54,52.73, , , ,
2018-05-30 09:53:23,53.62,97.57,52.97, , , ,
2018-05-30 10:08:23,53.08,99.11,52.86, , , ,
2018-05-30 10:23:23,52.07,95.72,50.91, , , ,
2018-05-30 10:38:23,52.00,98.90,51.72, , , ,
2018-05-30 10:53:23,52.46,99.98,52.48, , , ,
2018-05-30 11:08:23,52.61,99.98,52.63, , , ,
2018-05-30 11:23:23,52.30,99.40,52.16, , , ,
2018-05-30 11:38:23,52.07,99.35,51.92, , , ,
2018-05-30 11:53:23,51.84,99.98,51.86, , , ,
2018-05-30 12:08:23,51.76,99.98,51.78, , , ,
2018-05-30 12:23:23,51.76,99.98,51.78, , , ,
2018-05-30 12:38:23,51.69,99.98,51.70, , , ,
2018-05-30 12:53:23,51.53,99.98,51.55, , , ,
2018-05-30 13:08:23,51.38,99.98,51.39, , , ,
2018-05-30 13:23:23,51.15,99.98,51.16, , , ,
2018-05-30 13:38:23,51.07,99.98,51.08, , , ,
2018-05-30 13:53:23,50.99,99.98,51.01, , , ,
2018-05-30 14:08:23,50.91,99.98,50.93, , , ,
2018-05-30 14:23:23,50.99,99.98,51.01, , , ,
2018-05-30 14:38:23,51.15,99.98,51.16, , , ,
2018-05-30 14:53:23,51.30,99.98,51.32, , , ,
2018-05-30 15:08:23,51.38,99.98,51.39, , , ,
2018-05-30 15:23:23,51.07,99.98,51.08, , , ,
2018-05-30 15:38:23,51.07,99.98,51.08, , , ,
2018-05-30 15:53:23,50.76,99.98,50.78, , , ,
2018-05-30 16:08:23,50.68,99.98,50.70, , , ,
2018-05-30 16:23:23,50.68,99.98,50.70, , , ,
2018-05-30 16:38:23,50.68,99.98,50.70, , , ,
2018-05-30 16:53:23,50.53,99.98,50.54, , , ,
2018-05-30 17:08:23,50.45,99.98,50.47, , , ,
2018-05-30 17:23:23,50.30,99.98,50.31, , , ,
2018-05-30 17:38:23,50.22,99.98,50.23, , , ,
2018-05-30 17:53:23,49.99,99.98,50.00, , , ,
2018-05-30 18:08:23,49.91,99.98,49.92, , , ,
2018-05-30 18:23:23,49.83,99.98,49.85, , , ,
2018-05-30 18:38:23,49.76,99.98,49.77, , , ,
2018-05-30 18:53:23,49.68,99.98,49.69, , , ,
2018-05-30 19:08:23,49.68,99.98,49.69, , , ,
2018-05-30 19:23:23,49.60,99.98,49.62, , , ,
2018-05-30 19:38:23,49.60,99.98,49.62, , , ,
2018-05-30 19:53:23,49.68,99.98,49.69, , , ,
2018-05-30 20:08:23,49.52,99.98,49.54, , , ,
2018-05-30 20:23:23,49.60,99.98,49.62, , , ,
2018-05-30 20:38:23,49.52,99.98,49.54, , , ,
2018-05-30 20:53:23,49.60,99.98,49.62, , , ,
2018-05-30 21:08:23,49.68,99.98,49.69, , , ,
2018-05-30 21:23:23,49.68,99.98,49.69, , , ,
2018-05-30 21:38:23,49.60,99.98,49.62, , , ,
2018-05-30 21:53:23,49.60,99.98,49.62, , , ,
2018-05-30 22:08:23,49.60,99.98,49.62, , , ,
2018-05-30 22:23:23,49.60,99.98,49.62, , , ,
2018-05-30 22:38:23,49.60,99.98,49.62, , , ,
2018-05-30 22:53:23,49.52,99.98,49.54, , , ,
2018-05-30 23:08:23,49.52,99.98,49.54, , , ,
2018-05-30 23:23:23,49.52,99.98,49.54, , , ,
2018-05-30 23:38:23,49.45,99.98,49.46, , , ,
2018-05-30 23:53:23,49.52,99.98,49.54, , , ,
2018-05-31 00:08:23,49.45,99.98,49.46, , , ,
2018-05-31 00:23:23,49.37,99.98,49.38, , , ,
2018-05-31 00:38:23,49.22,99.98,49.23, , , ,
